comments,label,ChatGLM_predict,label_predict
"价格便宜，配置不错：T4200,GL40,SAMSUNG 1G (800)。 自己加一条内存，跑起来很顺畅。 风扇声音小，整机重量可接受。",1,这段话的情感是积极的。,1
满怀憧憬的看这本书，看到最后，也没有想象的那么震撼，那么泪流满面。作者的文笔很差，很初级，叙述让人不能产生情感的共鸣，建议他多学习那些名作品，同样写文革，请看看余华是怎么写的，同样写爱情，请看看琼瑶阿姨怎么描述的还有我觉得，这篇史上最纯洁的爱情，太名不副实。艾米你以为单纯的描写男女主角不发生关系，就是纯洁了？？？？看来你对爱情的理解还太浅薄,0,这段话的情感是消极的。作者对这本书的评价很低，认为其文笔差，叙述让人不能产生情感的共鸣。作者 also 指出了作者需要学习的作品和作者对爱情的描述，这些评价都表明作者对这本书的情感是负面的。因此，判断结果为消极。,0
本来以为是搞笑漫画呢，看网上人气那么旺还一连买了三本！没想到只是像作者的生活小日记似的，写了一些生活中的事情，语言也很一般（可能是翻译的缘故吧），总之个人觉得有点无聊的，呵呵～应该适合小女生看吧～呵呵～（PS：本人18，男性）,0,这段话的情感是消极的。虽然作者本来以为这是一本搞笑漫画，但实际情况却与预期不同，这本书只是像作者的生活小日记一样，写了一些生活中的事情，语言也一般，因此作者觉得无聊。此外，作者还提到了自己18岁男性，并认为这本书适合小女生看，但作者的情感是消极的，因此可以判断这段话的情感是消极的。,0
这本书刚拿到，就被同事抢去看了，第二天就还给我了，惊讶！原来她熬了一个晚上就一口气看完了。。。。还和我交流了半天。自己看完后，觉得挺有感触的，里面的一些故事都好像发生过，很有感触。总的来说，是一本不错的职场工具书,0,这段话的情感是积极的。,1
枕头太低了不好睡，不过在驻马店这种地方算可以了,0,这段文字的情感是积极的。,1
"看了杜拉拉上下集，最近在看John Ding的打拼;坦言之,对于已经有5-6年工作经验的我来说,杜拉拉更具观赏性,丁约翰则更具备可操作性.正如书中所说,民企外企现今已没有太多严格的界限,其实职业道路真正能够走好的人,到哪里都可以灵活变通,学习的能力也日趋重要,无关乎年龄和职业种类.书看到一半,感觉很是很受益的.少了那么多矫揉造作的情感戏,却多了很多的现实版酸辣五味.刚刚过半,精彩还在继续.",1,这段话的情感是积极的。,1
地点较好，还给免费升级了，感觉好了很多，就是价格太高了。,1,情感是消极的。,0
当读完全书后，感觉到一种面对战争的真实感，感觉到政权是多么残暴，为了巩固自己的权威难道就可以无休止的草菅人命么？迷龙的死完全是典型的中国政权下的牺牲品，死啦死啦的牺牲是那么的无奈与悲凉。,1,这段话的情感是消极的。其中包含了对政权残暴的描写和对牺牲品的无奈和悲凉，这些情感表达了作者对政权的不满和失望。,0
我机子才买了不到一个礼拜，滑盖就有很大间隙上下左右都会晃动，心里感觉这机子很不牢靠。,0,这段话的情感是消极。,0
刚刚喝了口我娘强行塞给我的蒙牛益优特，心里好忐忑啊，不会有生命危险吧，蒙牛~~~蒙牛。。。,0,这段话的情感是消极的。,0
蒙牛冠益乳很好喝啊！,1,这段话的情感是积极的。,1
USB接口只有2个，太少了点，不能接太多外接设备！表面容易留下污垢！,0,"这段文字的情感是消极的。

首先，USB接口只有2个，太少了点，这意味着你可能无法同时连接许多外接设备，这对于你的工作或娱乐可能会带来一些限制。

其次，不能接太多外接设备意味着你可能会错失一些机会，因为你可能会因为接太多设备而损坏设备或数据。

最后，表面容易留下污垢，这意味着你在使用电脑时可能会花费更多的时间清洁电脑表面，这对于一个喜欢保持整洁的人可能会带来一些不便。",0
还没有看，看完再发表。我想很多人对这本书的读后感很强，相信大众的眼光。嘿嘿~~,0,这段话的情感是积极的。,1
总是容易被别样的爱情所感隐忍的爱情  结局也是一样的完美如斯喜欢这样的爱情  真的不知道该说些什么我很感谢这些写出优秀的作品  让我感受心痛 甜蜜 羞涩在现实生活中 这样独有的爱情很难吧我有时候真的在做梦可以回到很久以前  可以去爱这样的男子感受这样的男子的心胸气度 感受这样男子的爱恨情仇拥有这样的爱情这种念头或许直至死亡也无法成为现实所以 我沉迷于古代小说 无法自拔  几乎爱恋,1,这段话的情感是积极的。,1
这家宾馆房间、服务都非常差，前台接待人员像和人有仇一样，一点笑容都没有，早餐说是到9点钟，可8点中去饭已经是冰凉的，问服务人员有没有热的，人家却是一幅爱吃不吃的样子，让我们很不舒服。房间还有一股发霉的味道。真不知道携程为什麽会和这家合作，再也不住这家，劝大家也不要去。,0,这段话的情感是消极。,0
此次入住简直就是失望到愤怒的过程。先是晚上11点到酒店，竟然被告知没房了--我可是当天下午用信用卡担保过的！接下来就是前台和携程联系，等了将近1个小时才进到房间，看到房间的设施，只有两个字：失望！而且当时我告知前台，第二天还有一个老外入住，希望把房间保留到晚上，前台满口答应。次日晚上带老外入住，又告诉我没房！！又联系确认了半天，最终给找了两张单人床的小房间，而且窗户就对着早餐餐厅！真的愤怒了。这种水平的酒店如何能被大家评为4分？？！要不是展览会期间酒店不好找，早就住1晚就退房了！宾馆反馈 2008年5月28日 ： 尊敬的宾客您好： 感谢您的光临以及您的宝贵意见，我们对给您造成的困扰表示非常抱歉，我们会加强对员工的培训来提高服务质量，避免同类问题再发生，期待您的再次光临。,0,这段文字的情感是消极的。,0
当当网的服务非常差，连同它们的客服也是敷衍了事，简直就是一种无人管理的地步，在他家买东西，出了事就别想解决，这种公司，离关门不远啦！虽然是个黄金VIP买家，以后也再也不会来了！,0,这段话的情感是消极的。,0
很多人对这本书评价很高，我只能说这本书不适合我看啦，大概浏览了一下，觉得书里讲述的都是早已知晓，不用提及的东西，就没有兴趣看下去了~,0,这段话的情感是消极的。,0
看了就后悔，除了把单词用语言串起来了之外，什么都没得了，还不如直接把那些个单词一一罗列的实在。想增加词汇？靠他，实在是不行，至少是我，看了一篇就没什么在想看下去的冲动了。为了不浪费钱，就用来当本小型词汇表，有需要的时候看着目录查查了。学习英语，特别是记单词，还是没什么捷径可走啊~~&#183;~&#183;,0,情感是消极的。这段话表达了作者对英语学习的不满和失望，认为通过阅读文章来记单词是效率低下的，不如直接列单词表来的实在。作者也表达了对学习英语的沮丧，认为没有捷径可走。,0
"这本书实在是太烂了,以前听浙大的老师说这本书怎么怎么不对,哪些地方都是误导的还不相信,终于买了一本看一下,发现真是~~~无语,这种书都写得出来",0,这段话的情感是消极的。,0
"当当网怎么回事,都二周了这货不没有到呢",0,这段文字的情感是消极的。,0
设施老化，紧靠马路噪音太大。晚上楼上卫生间的水流声和空调噪音非常大，无法入眠，跟总台反映后，服务员姗姗来迟，强调就是如此。建议入住开发区安庆大酒店和市区人民路的锦江之星,0,情感是消极的。,0
" 酒店周边环境尚可,离火车站5公里左右,算远,房间空气不行,较旧.不推荐.",0,情感是消极。,0
送货快，下单后第二天下午就送到了。应该未被拆过，特意看了下，连个指印也没有。Vista也还好，不觉得比台式机开机时慢很多；送的包包很喜欢，好多小包包，很有趣。,1,这段话的情感是积极的。,1
书中毛主席的每一个思维方法都要看好几遍才能深刻理解，对日常生活和工作都有帮助，如果真的弄懂了能让思维水平上升一个层次。这本书乍一看挺抽象，其实你要循着作者的脉络和自己的思考去读，是很有分量的。能当工具书，就是带在身边的一本书，没事就看一看，能让你不断地提高自己。我自己买了四本，自己留了两本，另外的两本送给了原来的同事。,1,这段话的情感是积极的。,1
热水器下午安装好了，用手机下的单更优惠还还了礼品。以后朋友需要会再介绍来这家店买的,1,这段话的情感是积极的。,1
收货时发现没有光盘，送货的说必须全做退货处理。结果还要重下订单，要买的别的还没货了，我在担心，再送来不知还会不会又没光碟，又得退，因为那本书是原封的。,0,这段话的情感是消极的。,0
短信息容量小，只有15条，平常不得不删除一些有用的短信息！不支持短信群发功能！内置游戏没有意思！没有最常用的GPRS功能！没有JAVA或数据传真功能，无法下载和传输任何音乐和游戏！,0,这段话的情感是消极的。,0
蒙牛他妈的是人喝的吗？我现在是宁愿喝矿泉水都不喝奶了。 早不喝蒙牛了，垃圾 这个行业已经有黑社会倾向了，前有 被要挟，后有蒋卫锁遇害，黑啊，这奶还是白的吗？斗士，一路走好,0,这段话的情感是消极的。作者对牛奶行业表示了不满，认为其存在黑社会倾向，并表达了不再购买蒙牛牛奶的决定。,0
看了一半就看不下去了，后半本犹豫几次都放下没有继续看的激情，故事平淡的连个波折起伏都没有，职场里那点事儿也学得太模糊，没有具体描述，而且杜拉拉就做一个行政而已，是个人都会做的没有技术含量的工作 也能描写的这么有技术含量 真是为难作者了本来冲着畅销排行第一买来看看，觉得总不至于大部分人都没品味吧？结果证明这个残酷的事实，一本让人如同嚼蜡的“畅销书”......,0,这段话的情感是消极的。,0
很漂亮的本本，很实用，运行速度也很快:) 颜色也非常好看，超级喜欢,1,这段话的情感是积极的。,1
机器是好机器，而且是联想的本，音响效果不错。赶在特价的时候买的，突然之间降价到5499，决定出手。现在看看，真不应该这么冲动。,1,这段话的情感是积极的。,1
我不明白，为什么会有这么多的人追捧这本书呢，我也是受了崇众思想的影响，一口气买了好多本，用来自己看，用来送朋友。可是，当我看了一半以后，就受不了了。整个书就是一东拼西凑的大杂烩，从现在流行的各种养生书籍，或是哪里抄录一些所谓的养颜宝典，再加上作者卖力的炫耀自己的所谓幸福，是在没有什么可读性。当然，作者还是很聪明的，知道，什么是卖点，知道，已经老了的和快要老了的女人的心理。或许就根本不是什么31岁美女写的，搞不好就是一胡子拉碴的邋遢男编辑的作品呢,0,这段话的情感是消极的。作者表达了对这本书的不满和失望，认为它缺乏可读性，而且包含了一些不专业的内容和作者的刻意炫耀。,0
定了两个标准房，总体还满意。早餐还不错。前台服务也不错。,1,这段话的情感是积极的。,1
商品信息还没做到足够专业，订之前以为该款电脑没有蓝牙，还订了个USB蓝牙模块，还好后来觉得暂时不要，取消了，否则就多买了。,0,这段文字的情感是消极的。作者描述了自己在购物时发生的一件不幸的事情，即在商品信息不够专业的情况下，作者误解了商品的功能和需求，因此添加了一个不必要的选项，最终导致了订单的取消。这样的行为可能会让作者感到失望和后悔，因此整个段落的情感是消极的。,0
"我是一个在教育孩子上时常感觉到困难的母亲,儿子今年五岁,我在一些与儿子沟通协商等日常问题的处理上,感觉自己快要陷入发疯的境地.还好，看到了这本书．书里的语言很简洁易懂，多幅图片示例，让作者的想法更容易得到理解．感觉作者的思想的关键就是关注和尊重孩子的情绪，而且一些具体的场景设置和分析都很有道理．已经买过一本了，这本是送给朋友的．希望所有的父母都读一下此书，大家共同进步．",1,这段话的情感是积极的。作者描述了自己教育孩子的困难和挑战，但通过提到这本书的内容和特点，表达了希望所有的父母都能共同进步和解决自己的问题的愿望。因此，整个段落的情感是积极的。,1
功能单一。铃声和单声差不多，谈不上音色的逼真。屏幕显小，和现在很普通的手机比较都显小，不够时尚;而且，样子也不够酷，灰得没有个性。设计也不合理，电池有时感到有些松动，生怕掉出来。翻盖不够十分流畅，没有那种特别清脆特别有感觉的印象。功能少得可怜：MP3、JAVA、手写、蓝牙等都没。拍照效果也太差！！,0,这段话的情感是消极。,0
好商家，好服务，好快速，好美的，好质量，好实惠，期待安装后淋浴好舒服了,1,这段话的情感是积极的。,1
房间大小合适，装修比较旧。周边环境较好，离白鹭洲很近，步行只要几分钟，晚上散步不错。泳池是室外的，更衣室设施一般。房间的烟味较大。,1,这段话的情感是消极的。,0
当一本教科书看吧，也只适合职场菜鸟，看不出任何价值，亏得这么多人给好评。当小说看吧，文笔实在不怎么样，而且超讨厌书里的女主人公，看着挺完美，实际上骨子里透着股自以为是的上海小女人形象。,0,这段话的情感是消极的。,0
1、外观大方精致2、色泽柔美华贵（尤其是黑色与玫瑰红搭配，真是酷呆了）3、手感爽3、屏幕大4、直接用蓝牙耳机欣赏7610中的内带MP3和任何音频文件，爽！5、7610的键盘申请了专利，哈哈厂家真强！,1,这段话的情感是积极的。,1
房间灯光很暗，地毯很脏，发现并踩死一只蟑螂！牙膏是假货，毛巾千万别用，相信您看了也不会用的，要自备。我在登记入住时，听到一名像是管理人员的人和另一名导游说：“这点小事，让他们投诉好了。”我顿时后悔定在这么个地方！如果携程的评分还有0分的话，我一定全部给他们打0分。建议您多花点钱，多开点车，选别处入住吧！,0,这段话的情感是消极的。,0
不是特别得静，不知是cpu还是硬盘响。电源线插到电源适配器的地方特别松，稍微一动就会掉，用的时候掉了好几次,0,"这段文字的情感是消极的。

这段话描述了问题，包括电脑硬件的问题，例如电源线松、硬盘响、电脑容易掉电等问题。这些问题都表明使用电脑可能会遇到困难或危险，因此情感是消极的。",0
屏幕比较次，我这还有一个亮点，估计也没得换，似乎这个价格也没办法了，省成本贝,0,这段话的情感是消极的。,0
都是中医的穴位，看得好象很有用，其实不然．也不知道这书是怎么红起来的，使用性并不是很大啊,0,"这段话的情感是消极的。 

作者强调了书的内容并不是非常大，而且作者也没有表达出对书内容积极的看法。因此，作者的情感是消极的。",0
看上去很有质感，有感觉，键盘敲着很舒服。 好像是DVD刻录机。,1,这段文字的情感是积极的。,1
那次回肇庆招聘会的时候，到大润发门口看到一座好梦幻的城堡，瞬间就被吸引到，第一感觉是不是蒙牛或者伊利做活动用的，然后仔细看一下的时候,1,这段话的情感是积极的。,1
好友是说心理学的，在她的影响下，喜欢上素黑的书。拥有专业知识的人是很让人佩服的。书中素黑以她接触的个案为契机，向读者传达一种态度：爱别人，先要学会爱自己。两个不同的个体在一起是会产生很多矛盾和误会，书中的个案都是很偏激的，用我们的说法来看，很多人都钻了个牛角尖，于是爱情变成了一种伤害。在我们看到了芸芸众生的爱情观后，发现很多局面是自己逼出来的，所以要改变，先要懂得爱自己。,1,这段话的情感是积极的。,1
"选择悦达国际的理由主要是看中它便利的交通,离火车站、汽车站打车15分钟，住的房间还比较干净、整洁，这个价位还算是很合理了，附近有个公园早晨可以步行去，对于早起的人比较适合的，总体还比较满意！",1,这段话的情感是积极的。,1
5199的价格很能接受 外观很漂亮 15.4寸屏看起来很舒服 独立小键盘很方便 散热不错 小鼠标非常可爱,1,这段话的情感是积极的。,1
自带的系统不是XP的，使用起来有点烦，准备过两天去借一个外置光驱重装系统。,0,这段话的情感是消极的。,0
今天晚上被人放飞机了话说最近很是上火今晚先是两包夏桑菊，接着来了杯清热排毒茶，最后是现在的蒙牛牌纯牛奶，希望明天醒来能舒服点都是看电影吃零食惹祸晚安~~~,1,这段话的情感是积极的。,1
价钱还行！用着不错！自提的MM好漂亮。服务态度好！机器没问题！,1,这段话的情感是积极的。,1
MB的?以后不买了? 蒙牛敢说只祸害内陆中国人？,0,这段话的情感是消极的。,0
键盘左上角稍微按下就严重下陷，唉，做工不敢恭维，跟我以前用的小黑键盘效果用天壤之别，难怪网上大家都不承认SL系列属于tinkpad,0,这段话的情感是消极的。,0
开学前，给我侄女（满五岁了，可以看一些书了）买了一套，现在过寒假了，我问她书好看不，她说：“字太少了，看不懂，不好看”。看她那不屑一顾的样子，我知道不该盲目相信网上的销量排行榜。,0,这段话的情感是消极的。作者描述了自己购买书籍给侄女，但侄女表示不喜欢，认为字太少了，不好看。这表明作者和侄女对书籍的看法不同，作者认为购买书籍应该基于侄女的喜好，但侄女则有自己的理由和喜好。因此，这段话表达了作者对侄女的失望和不满，认为她可能没有按照作者的意愿去选择书籍，而是盲目地相信网上的销量排行榜。,0
新买来的书，刚看了一次就全都掉页了！！！！,0,情感是消极的。,0
"很难相信通过携程会订到这么污秽不堪的酒店, 浴室的水龙头和花洒已生锈, 房间地毯是黑色的。",0,这段文字的情感是消极的。,0
"mp3,u盘，35万像素拍照，TFT显示很绚丽，真的很好！用了3个月，没任何问题，一个字爽！！！",1,情感是积极的。,1
这类书的通病，字数不多，页数不少，卖钱呗！书里并没有什么新鲜的理论，例子也显得苍白。可能我已经过了看浅显易懂的励志书的年龄了吧，翻了翻就想送人了，没兴趣留在自己的书柜里。,0,这段话的情感是消极。,0
蒙牛逆天啊！,0,这段话的情感是积极的。,1
不能装锁、光驱读盘能力不算太好、圆通快递太离谱，到货无通知，直接给公司保安，等我见到?时纸箱包装已被拆开过。建议京东每单多给圆通两毛电话费！,0,这段文字的情感是消极的。这段话描述了一些不幸或不满意的事情，包括不能安装锁、光驱读盘能力不算太好、圆通快递太离谱，到货无通知，以及纸箱包装已被拆开过。整段文字的语气和措辞都有些抱怨和不满，缺乏积极情绪。,0
昨天参观 时，一位大妈的发言给我留下深刻印象。原来她曾是知青，在牧场喝过刚刚挤出的新鲜牛奶。她说，她就是凭着对新鲜牛奶的美好记忆，选择了蒙牛产品的~,1,这段话的情感是积极的。,1
装XP非常麻烦，需要准备外置软驱，给光驱及南桥装驱动。官方没有驱动下载。只有打客服电话要他们发给你。尤其声卡，极其麻烦。建议菜鸟要装XP不要买这机子。装Vista的没问题。,0,"这段话的情感是消极的。 

这段话中提到了装XP的过程非常麻烦，需要准备外置软驱、给光驱及南桥装驱动、官方没有驱动下载等，这会给初学者带来很大的困扰和麻烦。同时，作者也提到了声卡驱动的问题，表示极其麻烦，建议菜鸟不要装XP，而是选择装 Vista。这些表述都暗示了作者对于装XP的过程和结果持负面态度。",0
不管是不是质量问题，蒙牛目前运气很差。,0,这段文字的情感是消极的。,0
因为孩子的关系，我现在看绘本简直上了瘾。这一套的绘本，我依然很喜欢。《跟上那头熊》，故事刚讲完，孩子就乐呵呵地笑了。一只勇敢的兔子想要捉住一头熊……你知道发生了什么奇妙的故事么？《装在口袋里的吻》对于学龄前的孩子真是太好，非常适合六、七岁的孩子阅读。《五个小怪物》其实是在对孩子诉说大自然的秘密，作者想象力也真是丰富。……其他的几本，大家认真去看~,1,这段话的情感是积极的。作者描述了自己和孩子看绘本的经历，表达了对这套绘本的喜爱和推荐。其中，《跟上那头熊》讲述了一个勇敢兔子的故事，让孩子感到快乐和兴奋，而其他几本书则介绍了大自然的奥秘和作者丰富的想象力，这些都表达了积极的情感的。,1
我觉得一般，跟我之前买的《女人就是要有钱》差不多 &#183;没什么实际的内容 &#183;,0,这段话的情感是消极的。,0
"我还以为很搞笑,买来才发现也不怎么样啊",0,情感是消极的。,0
"这套书是我买的最失败的一套,自已拿到书就觉得里面确实有点乱,色彩也不是很鲜艳的那种,可能外国文化和中国文化还是有很大差异吧!反正孩子就是根本都不愿意翻!不知道其它的宝宝对这本书的反映如何??",0,这段话的情感是消极的。作者描述了自己购买这套书的不足之处，包括书的乱序和色彩不鲜艳的问题，以及孩子不愿意阅读该书的情况。因此，作者对这本书的情感是负面的，认为它没有达到自己的期望和目标。,0
"这个酒店总体不错,安排的房间正好可以看到海,就是普通话好像很难沟通亚~下次还会订",1,这段话的情感是积极的。,1
快4岁的女儿很喜欢!同时买的还有《女孩子必读的100个公主故事》，因为女儿近期特别喜欢迪士尼的公主，所以买了，同是买了卡梅拉的全套加这个第七册，没想到女儿听公主故事只是听，而这个卡梅拉的她听了还要自己拿过来不断翻看，还发出咯咯的笑声。。。。。。看了几遍了，我发现这是我这几年买的书里她最喜欢的书..,0,这段话的情感是积极的。,1
补充一条 ： 可惜外壳送来时坏了 以前买当当的没有遇到过也 好在里面的分册没有损坏 很新的 也就不计较啦 赫赫 书嘛 是用来看的 不是用来观赏的 偶不计较了额 以后注意嘛 当当~~~ 倒是送的速度和快递叔叔的态度 很好好 赫赫 不计较咯,1,这段话的情感是积极的。,1
电脑的外观，性能都没得说啊！相信以后是不会再选择其他品牌的电脑了！,1,这段话的情感是积极的。,1
首先这套书是大开本，纸张和印刷都很好。我家宝贝3岁，很喜欢暖暖心绘本这套书。在这一辑里她最喜欢的是《亨利爷爷找幸运》《和《是谁在门外》这两本，特别是《亨利爷爷找幸运》，每天晚上的读书时间，她总会把它找出来，然后靠在我身边津津有味的听我给她讲，也许是因为书中的语言很温馨，很优美吧。她还很关心第三辑什么时候会出版呢。,1,这段话的情感是积极的。,1
东芝的本确实做工还可以啊，这个价位，配置也不错，总之性价比还行。,1,这段话的情感是积极的。,1
以前在《女人我最大》节目中最爱看KEVIN老师参予的节目，每次看他对彩妆的讲解，自己总有收获。而且听他对彩妆的介绍，总是浅显易懂，而他给人的感觉是那么热心地要把自己所知道的护肤和彩妆的知识毫不吝啬地教给大家。昨天一拿到书我就迫不及待地开始了新一轮的学习，呵呵又收获了一些护肤的小知识。而且我非常喜欢整本书的编排，当然要是KEVIN老师再出一个DVD特辑跟书一起卖就更好了。,1,这段话的情感是积极的。,1
王蜀黍：今天有幸能参加蒙牛举办的三人篮球赛，“客队”第一个亮相，经过一天的比赛，终于闯进了6强，等待我们的是明天与其他学校的对决，加油！——同意：11人 http:t.cn/zjh516R （分享自 @深大小评论）,1,这段话的情感是积极的。,1
设施陈旧，看上去不干净。在携程订的酒店中，这间的感觉最不好。,0,消极。,0
知道我最喜欢大白兔糖了，还有蒙牛真果粒草莓味，去大众买东西，还专程买给我，送到我家楼下来,1,这段话的情感是积极的。,1
1.前台服务人员很有礼貌与热情。2.定的是大床房，房间空间和格局不错，就是地毯有点脏，冰箱的声音晚上有点吵。3.地点对于晚上想泡酒吧的游客很适合。4.酒店周边很多不错的小饭店。5.这个价位，姑苏的信价比不错。下次还要住这里。,1,这段话的情感是积极的。,1
我认为，这本书很值得品位一番，通过阅读，首先，我们在以后的工作中可以避免犯这些错误；其次，我们可以轻易的识破这些伎俩；最后，我们应该尤其注重职业道德问题，在这个领域内，我们至少要保持自己的纯洁，决不可利用自己的专业知识撒谎，做一些负面的事情。中国的统计发展如此缓慢，需要一大批讲原则的专业人士，我的信念就是从自己做起，为祖国的统计事业贡献微薄的力量。,1,这段话的情感是积极的。,1
用了一段时间了，还不错！大牌子就是大牌子,1,情感是积极的。,1
前台服务较差，不为客户着想。房间有朋友来需要打扫，呼叫了两个小时也未打扫。房间下水道臭气熏天，卫生间漏水堵水。,1,这段话的情感是消极。,0
尼玛，以后打死不喝蒙牛，伊利咋没检测出？,0,这段话的情感是消极的。,0
在没读这本书这前，很多时候都不大了解老公到底想的是什么，或者是他为什么要那么做，他是怎么想的。呵呵，读了这本书后，受益匪钱，开始慢慢地了解老公，理解老公了。这本书，从最基本的人性开始剖析，从各方面诠释男人与女人之间是那么不同，又紧紧相连。使女人全方位的了解男人。呵呵，我觉得这本书很适合结婚一年左右的群体，这一阶段正是男人与女人最难以相处的时期。,1,这段话的情感是积极的。,1
支持真人原唱的铃声，有同步软件PC，130万像素的数码相机拍出的相片比一般相机清楚，可选铃声比较丰富，支持短信群发！,1,这段话的情感是积极的。,1
看着他们浴血奋战，看着他们在那个年代为我们杀出幸福之路，为我们搏出国家的尊严，在明知是必死不已的战争里，他们还是想胜利~~是炮灰吗？不是！他们是子弹，是最最锋利的刀刃，直捣敌人心脏~！他们教会我不论在任何时候，就算破败不堪，就算狼狈囫囵，就算没了希望的火焰，也要乐观向上的生活下去，有着崇高的信念，有着坚定的信心，就会活的精彩！活出尊严，活出价值，活出真正的自己！值得收藏~~,1,这段话的情感是积极的。,1
"感觉用这个手机下载MP3听很方便，用T-Flash卡装上歌，就可以当一个小MP3用了，很不错，还可以把MP3转为来电铃声用，呵呵，多方便啊，选自己喜欢的歌来用，心情很舒畅啊，机子性能很稳定,用着很好，表扬一下吧",1,这段话的情感是积极的。,1
自从做完了可乐鸡翅，一发不可收拾，想再研究做王老吉鸡翅，果粒橙鸡翅，雪碧鸡翅，芬达鸡翅，养乐多鸡翅，水溶c鸡翅，奶茶鸡翅，七喜鸡翅，营养快线鸡翅，酸梅汤鸡翅，哇哈哈鸡翅，红牛鸡翅，蒙牛大果粒酸奶鸡翅！哈哈哈！真兴奋啊！！！！,1,这段话的情感是积极的。,1
酒店房间太烂。服务一般。地点也差。房间小，卫生间小，居然还是蹲便。。。,0,这段文字的情感是消极。,0
评论这么热，以为这是好书，结果可以说就是本闲书，没什么内容，空空的，泛泛的……百花了我的银子！想了解中医不能看这种书！啥也没写！,0,这段话的情感是消极的。作者在评论中表达了自己的失望和不满，认为读者可能认为这本书是好书，但实际上只是一本闲书，没什么内容，空空的，泛泛的，浪费读者的银子。作者对这本书的评价是负面的，表达了对其内容的失望和不满。,0
1. 酒店设施比较旧2. 早餐还是秉持较高的水平3. 临近医院4. 如果有条件可以入住同一个集团下的就在旁边的洲际酒店,1,"这段文字的情感是消极。 

1. 酒店设施比较旧 - 这个描述暗示酒店的某些设施不够现代化或完善。 

2. 早餐还是秉持较高的水平 - 这个描述与第一个描述类似，暗示酒店早餐的质量较高。 

3. 临近医院 - 这个描述暗示酒店附近的医院是一个重要的地理位置。 

4. 如果有条件可以入住同一个集团下的就在旁边的洲际酒店 - 这个描述暗示了作者可能更喜欢在洲际酒店而不是其他酒店。 

综合以上描述，可以得出这段文字的情感是消极。",0
长城一贯如此，烂中最烂，真不知道怎么还有人喝蒙牛？,0,情感是消极的。,0
性能不错，发热量不大。正常工作时GPU温度50几度，新电池的使用时间有3.3小时（vista已平衡），3Dmark 2006评分2000过一点，vista自己评分4.4。 外形很漂亮，系统界面漂亮,1,这段话的情感是积极的。,1
感觉编排的很没有章法，根本看不进去,0,这段话的情感是消极的。,0
我定了六本书，却只来了五本，唯独少了这一本《二十几岁，决定女人的一生》。而且寄送书的纸箱子被撕扯的四分五裂之后，有用宽胶带黏在一起，难道是配好货物之后发现不对又扯开再黏好？？？？？？,0,这段话的情感是消极的。其中描述了一些令人失望和不满意的事情，包括定书只来了五本，寄送书的纸箱子被撕扯和黏在一起，这意味着可能货物在运输过程中受到了损坏。这些事情表明了作者对当前 situation 的不满和失望。,0
2月2日，我在这里住了一晚。由于有事情需要处理，我到下午4点才退房。根据酒店前台告示牌的说明：12点后退房的，每超过一小时需收费20元，最多收取50%房费（下午6点前退的）。这样，我应该另外再付80元。当付款时，服务人员（经理也在）则坚持要收我半天的房费（全天是178元）。我就根据他们告示写的据理力争，后来，他们表面认可我的观点。然后让我刷卡结帐，由于他的终端机器上没有显示具体金额的数字，我输入了密码，确认了。结果等打印出来的签单一看，数字是89元，而非80元。我拒绝在签单上签字。（后来问招商银行，银行说只要打印出来就有效，不管签字与否！我就奇怪，那签单上的签字有什么用？）服务人员包括那个经理，见他们小把戏得逞，在一边暗自高兴。我觉得很气愤，为这样没有信誉的员工，以及他们的落后意识。也不想想，因为自己的不道德，导致消费者对他们公司也产生不信任，这种后果是区区9元钱能比较的吗？后来我投诉到总店，过了一小时左右接到这个店经理的电话。基本意思是，有两种方案，1、我去店里拿下9元钱（而我这时候已经在武昌候车厅等待上车了！）2、下次还住这家店，给我补，并且按照比写成优惠很多的价格和我结算。我心想，真是无聊的很。我去拿？可能吗？我叫出租来回还要40多呢，且不说我时间。下次住？可能吗？别说你这个店，整个扬子江我都不会选择了。这种小聪明，欺骗消费者，最终决定了扬子江将是一家没有什么前景的企业。大家在入住前也仔细考虑下，别因为自己良好的愿望而向我一样遭遇到没必要的烦恼。,0,这段话的情感是消极的。,0
大连很不错的酒店了，不过差点和南山花园那个搞错0.0,1,情感是消极的。,0
暂时没有问题。分区最好用diskgen分了，再重新建立MBR.直接删除分区会出现grub的提示。这个linux真的不好呀......,1,这段话的情感是消极的。,0
地理位置超好，步行至外滩仅需4分钟，真不愧是黄金地段中的黄金。房间很大，很干净，对房内设施超满意，上网速度就像飞一样。晚上很安静，在寂静中欣赏窗外黄浦江的景色真是一种说不出的享受，建议第一次来上海的朋友选择江景房试试。早餐不错，丰盛，食品质量高，可选样式超多。晚餐是单点的，如果选择靠近窗户的位置用餐那真的是梦幻，比较适合家庭，情侣用餐或洽谈生意。三十一楼酒吧，是我所去过最高，景色最特别，服务最到位的酒吧，多了我不说，自己去体会就什么都知道了，两个字形容“梦幻”。酒店的总台和礼宾服务周到热情，真不愧是国际管理集团旗下的酒店。无论在哪方面的服务真的很周到细心，如果以后还有机会到上海，我很愿意再度住在这里。,1,这段话的情感是积极的。,1
3999自提的，超高性价比，用着相当不错。还有点当年IBM的感觉。运行稳定 质量有保证 散热也很到位,1,这段话的情感是积极的。,1
远离蒙牛,0,这段话的情感是消极的。,0
